SO-I	0.000258326356446799	Dehalobacteriaceae
SO-I	0.264227401890451	Lachnospiraceae
SO-I	0.0183754073308663	Peptococcaceae
SO-I	0.0444227962116284	Peptostreptococcaceae
SO-I	0.164233315385358	Ruminococcaceae
SO-I	0.00389356954114392	Veillonellaceae
SO-I	0.00198880170806632	Mogibacteriaceae
SO-I	0.000108932800911301	Erysipelotrichaceae
SO-I	8.09215092483948e-05	Victivallaceae
SO-I	0.0151105356692676	Alcaligenaceae
SO-I	1.55618287016144e-05	Comamonadaceae
SO-I	4.35731203645203e-05	Desulfomicrobiaceae
SO-I	0.230280828760749	Desulfovibrionaceae
SO-I	0.00245565656911475	Helicobacteraceae
SO-I	0.00404607546241974	Enterobacteriaceae
SO-I	1.86741944419373e-05	Pasteurellaceae
SO-I	7.78091435080719e-05	Moraxellaceae
SO-I	0.000267663453667767	Pseudomonadaceae
SO-I	6.22473148064575e-06	Xanthomonadaceae
SO-I	0.000112045166651624	F16
SO-I	0.00563338198998441	Verrucomicrobiaceae
SO-II	0.000562625122262767	Micrococcaceae
SO-II	0.0145342762353331	Bifidobacteriaceae
SO-II	0.000786438632437626	Coriobacteriaceae
SO-II	0.0189783964318438	Bacteroidaceae
SO-II	0.00175093884203094	Porphyromonadaceae
SO-II	0.0226509164606799	Prevotellaceae
SO-II	0.00207491198935587	Rikenellaceae
SO-II	0.0501478282052011	S24-7
SO-II	0.000399402009870052	Odoribacteraceae
SO-II	0.000254726978431055	Paraprevotellaceae
SO-II	0.00954360592005283	Deferribacteraceae
SO-II	6.05903977821441e-05	Bacillaceae
SO-II	6.9246168893879e-05	Staphylococcaceae
SO-II	1.23653873024784e-05	Enterococcaceae
SO-II	0.0186309290486442	Lactobacillaceae
SO-II	0.000207738506681637	Leuconostocaceae
SO-II	0.00392477392980664	Streptococcaceae
SO-II	0.00143438492708749	Turicibacteraceae
SO-II	0.0121749603380202	Christensenellaceae
SO-II	0.0225148972003527	Clostridiaceae
SO-II	0.000374671235265095	Dehalobacteriaceae
SO-II	0.154552502816217	Lachnospiraceae
SO-II	0.00782729016246882	Peptococcaceae
SO-II	0.00658580527729999	Peptostreptococcaceae
SO-II	0.424744871146482	Ruminococcaceae
SO-II	0.00829222872504201	Veillonellaceae
SO-II	0.00334236418785991	Mogibacteriaceae
SO-II	0.00697655151605831	Erysipelotrichaceae
SO-II	0.000294296217798986	Victivallaceae
SO-II	0.0796071269146257	Alcaligenaceae
SO-II	1.48384647629741e-05	Comamonadaceae
SO-II	1.36019260327262e-05	Desulfomicrobiaceae
SO-II	0.109308787215179	Desulfovibrionaceae
SO-II	0.0109779908471403	Helicobacteraceae
SO-II	0.00188201194743721	Enterobacteriaceae
SO-II	0.00028069429176626	Pasteurellaceae
SO-II	8.40846336568531e-05	Moraxellaceae
SO-II	0.000436498171777487	Pseudomonadaceae
SO-II	1.11288485722306e-05	Xanthomonadaceae
SO-II	4.94615492099136e-06	F16
SO-II	0.00367375656756633	Verrucomicrobiaceae
SO-III	0.000586192964314818	Micrococcaceae
SO-III	6.71108767556685e-05	Bifidobacteriaceae
SO-III	0.000378012285399276	Coriobacteriaceae
SO-III	0.0260540858882262	Bacteroidaceae
SO-III	0.00252829956104008	Porphyromonadaceae
SO-III	0.0336143315962117	Prevotellaceae
SO-III	0.00261595458374136	Rikenellaceae
SO-III	0.0677970512302519	S24-7
SO-III	0.000532778184856225	Odoribacteraceae
SO-III	0.000987488615119122	Paraprevotellaceae
SO-III	0.00678504660097105	Deferribacteraceae
SO-III	5.06755599991782e-05	Bacillaceae
SO-III	4.51971210803482e-05	Staphylococcaceae
SO-III	1.64353167564902e-05	Enterococcaceae
SO-III	0.011510200168462	Lactobacillaceae
SO-III	0.000172570825943147	Leuconostocaceae
SO-III	0.00539352311558821	Streptococcaceae
SO-III	0.000280769994590042	Turicibacteraceae
SO-III	0.014202852897067	Christensenellaceae
SO-III	0.0279153855108987	Clostridiaceae
SO-III	0.00084504920322954	Dehalobacteriaceae
SO-III	0.202140700007533	Lachnospiraceae
SO-III	0.00511138351126846	Peptococcaceae
SO-III	0.00597560725071391	Peptostreptococcaceae
SO-III	0.388321337834784	Ruminococcaceae
SO-III	0.0074849171728516	Veillonellaceae
SO-III	0.00283646175022427	Mogibacteriaceae
SO-III	0.00156135509186657	Erysipelotrichaceae
SO-III	0.000372533846480445	Victivallaceae
SO-III	0.0411375978414951	Alcaligenaceae
SO-III	2.46529751347354e-05	Comamonadaceae
SO-III	9.58726810795264e-06	Desulfomicrobiaceae
SO-III	0.120613311236963	Desulfovibrionaceae
SO-III	0.00447862381614359	Helicobacteraceae
SO-III	0.00455806118046663	Enterobacteriaceae
SO-III	0.000665630328637855	Pasteurellaceae
SO-III	0.000278030775130627	Moraxellaceae
SO-III	0.000350620090805125	Pseudomonadaceae
SO-III	3.1501023783273e-05	Xanthomonadaceae
SO-III	3.83490724318106e-05	F16
SO-III	0.0116307258246763	Verrucomicrobiaceae
